symbol,quantity,cost,date
LSAC,100,10.0,11/01/2024
VINC,100,10.0,11/01/2024
LYRA,100,10.0,11/01/2024
WMG,100,10.0,11/01/2024
FOUR,100,10.0,11/01/2024
ZI,100,10.0,11/01/2024
REX,100,10.0,11/01/2024
BRCK,100,10.0,11/01/2024
VRM,100,10.0,11/01/2024
AZEK,100,10.0,11/01/2024
FMTX,100,10.0,11/01/2024
AZAA,100,10.0,11/01/2024
APRT,100,10.0,11/01/2024
AZBA,100,10.0,11/01/2024
APRW,100,10.0,11/01/2024
GET,100,10.0,11/01/2024
DYFN,100,10.0,11/01/2024
EOSE,100,10.0,11/01/2024
CHAQ,100,10.0,11/01/2024
RCOR,100,10.0,11/01/2024
DYHG,100,10.0,11/01/2024
NIFE,100,10.0,11/01/2024
HIPR,100,10.0,11/01/2024
WFH,100,10.0,11/01/2024
BMTG,100,10.0,11/01/2024
GERM,100,10.0,11/01/2024
FBCV,100,10.0,11/01/2024
FBCG,100,10.0,11/01/2024
FMIL,100,10.0,11/01/2024
DJUN,100,10.0,11/01/2024
FJUN,100,10.0,11/01/2024
RXM,100,10.0,11/01/2024
BRON,100,10.0,11/01/2024
FTHY,100,10.0,11/01/2024
FVAC,100,10.0,11/01/2024
FLGV,100,10.0,11/01/2024
FSKR,100,10.0,11/01/2024
EMBD,100,10.0,11/01/2024
PFFV,100,10.0,11/01/2024
EUSB,100,10.0,11/01/2024
EAOA,100,10.0,11/01/2024
EAOR,100,10.0,11/01/2024
EAOM,100,10.0,11/01/2024
EAOK,100,10.0,11/01/2024
IBDV,100,10.0,11/01/2024
MRSK,100,10.0,11/01/2024
THY,100,10.0,11/01/2024
ALTL,100,10.0,11/01/2024
PAMC,100,10.0,11/01/2024
VIRS,100,10.0,11/01/2024
PALC,100,10.0,11/01/2024
PQDI,100,10.0,11/01/2024
SII,100,10.0,11/01/2024
PCPL,100,10.0,11/01/2024
ETWO,100,10.0,11/01/2024
IPOB,100,10.0,11/01/2024
OPEN,100,10.0,11/01/2024
IPOC,100,10.0,11/01/2024
CLOV,100,10.0,11/01/2024
BROK,100,10.0,11/01/2024
SOAC,100,10.0,11/01/2024
AKUS,100,10.0,11/01/2024
AMTI,100,10.0,11/01/2024
API,100,10.0,11/01/2024
BNR,100,10.0,11/01/2024
BREC,100,10.0,11/01/2024
CALT,100,10.0,11/01/2024
CEFA,100,10.0,11/01/2024
CGRO,100,10.0,11/01/2024
DADA,100,10.0,11/01/2024
DMXF,100,10.0,11/01/2024
EBON,100,10.0,11/01/2024
BRKS,100,10.0,11/01/2024
FUSN,100,10.0,11/01/2024
GBIO,100,10.0,11/01/2024
GTH,100,10.0,11/01/2024
LEGN,100,10.0,11/01/2024
LTRN,100,10.0,11/01/2024
NOVS,100,10.0,11/01/2024
APPH,100,10.0,11/01/2024
NTA,100,10.0,11/01/2024
BWHS,100,10.0,11/01/2024
NUZE,100,10.0,11/01/2024
PCVX,100,10.0,11/01/2024
PLRX,100,10.0,11/01/2024
PROG,100,10.0,11/01/2024
PYPD,100,10.0,11/01/2024
ROCH,100,10.0,11/01/2024
PCT,100,10.0,11/01/2024
RPRX,100,10.0,11/01/2024
RPTX,100,10.0,11/01/2024
USXF,100,10.0,11/01/2024
VRME,100,10.0,11/01/2024
DNB,100,10.0,11/01/2024
ACCD,100,10.0,11/01/2024
LMND,100,10.0,11/01/2024
NKTX,100,10.0,11/01/2024
RLAY,100,10.0,11/01/2024
WAG,100,10.0,11/01/2024
WBA,100,10.0,11/01/2024
BROS,100,10.0,11/01/2024
BLI,100,10.0,11/01/2024
VERX,100,10.0,11/01/2024
ASGI,100,10.0,11/01/2024
AZAL,100,10.0,11/01/2024
JULT,100,10.0,11/01/2024
AZBL,100,10.0,11/01/2024
JULW,100,10.0,11/01/2024
JJN,100,10.0,11/01/2024
BRIC,100,10.0,11/01/2024
ESGA,100,10.0,11/01/2024
MID,100,10.0,11/01/2024
BEPC,100,10.0,11/01/2024
GOED,100,10.0,11/01/2024
POL,100,10.0,11/01/2024
DJUL,100,10.0,11/01/2024
MMLG,100,10.0,11/01/2024
FJUL,100,10.0,11/01/2024
WPF,100,10.0,11/01/2024
FLUD,100,10.0,11/01/2024
GIK,100,10.0,11/01/2024
ZEV,100,10.0,11/01/2024
GBLO,100,10.0,11/01/2024
GBGR,100,10.0,11/01/2024
GSIG,100,10.0,11/01/2024
NJUL,100,10.0,11/01/2024
KJUL,100,10.0,11/01/2024
ITRG,100,10.0,11/01/2024
KESG,100,10.0,11/01/2024
KRBN,100,10.0,11/01/2024
JULZ,100,10.0,11/01/2024
LGVW,100,10.0,11/01/2024
BFLY,100,10.0,11/01/2024
MEG,100,10.0,11/01/2024
RISN,100,10.0,11/01/2024
EFIV,100,10.0,11/01/2024
NC,100,10.0,11/01/2024
NCR,100,10.0,11/01/2024
RCBI,100,10.0,11/01/2024
JWS,100,10.0,11/01/2024
ALVR,100,10.0,11/01/2024
VITL,100,10.0,11/01/2024
ALXO,100,10.0,11/01/2024
AMYT,100,10.0,11/01/2024
ANNX,100,10.0,11/01/2024
TBI,100,10.0,11/01/2024
ARYB,100,10.0,11/01/2024
BLCT,100,10.0,11/01/2024
NUKK,100,10.0,11/01/2024
EDOC,100,10.0,11/01/2024
EDTK,100,10.0,11/01/2024
EDUT,100,10.0,11/01/2024
BARM,100,10.0,11/01/2024
FTHM,100,10.0,11/01/2024
HEC,100,10.0,11/01/2024
TALK,100,10.0,11/01/2024
IBTK,100,10.0,11/01/2024
IMTX,100,10.0,11/01/2024
INZY,100,10.0,11/01/2024
ITOS,100,10.0,11/01/2024
BA,100,10.0,11/01/2024
MINI,100,10.0,11/01/2024
IVA,100,10.0,11/01/2024
NCNO,100,10.0,11/01/2024
NRIX,100,10.0,11/01/2024
PAND,100,10.0,11/01/2024
PSTX,100,10.0,11/01/2024
QH,100,10.0,11/01/2024
RNLX,100,10.0,11/01/2024
SPQQ,100,10.0,11/01/2024
TXAC,100,10.0,11/01/2024
RACA,100,10.0,11/01/2024
PNT,100,10.0,11/01/2024
VSTA,100,10.0,11/01/2024
BIGC,100,10.0,11/01/2024
RXT,100,10.0,11/01/2024
RKT,100,10.0,11/01/2024
DCT,100,10.0,11/01/2024
AOUT,100,10.0,11/01/2024
AIP,100,10.0,11/01/2024
BAW,100,10.0,11/01/2024
IVZ,100,10.0,11/01/2024
MAXN,100,10.0,11/01/2024
KYMR,100,10.0,11/01/2024
CPSR,100,10.0,11/01/2024
GLS,100,10.0,11/01/2024
CCON,100,10.0,11/01/2024
BRNO,100,10.0,11/01/2024
DUAL,100,10.0,11/01/2024
BUFR,100,10.0,11/01/2024
FUSE,100,10.0,11/01/2024
ML,100,10.0,11/01/2024
MIR,100,10.0,11/01/2024
TBJL,100,10.0,11/01/2024
TFJL,100,10.0,11/01/2024
UAL,100,10.0,11/01/2024
AEG,100,10.0,11/01/2024
BUCK,100,10.0,11/01/2024
BEKE,100,10.0,11/01/2024
KCAC,100,10.0,11/01/2024
QS,100,10.0,11/01/2024
AUGZ,100,10.0,11/01/2024
NTST,100,10.0,11/01/2024
NYC,100,10.0,11/01/2024
LCG,100,10.0,11/01/2024
NDMO,100,10.0,11/01/2024
PANA,100,10.0,11/01/2024
NUVB,100,10.0,11/01/2024
TCHP,100,10.0,11/01/2024
TEQI,100,10.0,11/01/2024
BFSA,100,10.0,11/01/2024
TGRW,100,10.0,11/01/2024
TDVG,100,10.0,11/01/2024
FUNL,100,10.0,11/01/2024
ADFI,100,10.0,11/01/2024
XPEV,100,10.0,11/01/2024
TREB,100,10.0,11/01/2024
TWA,100,10.0,11/01/2024
BCKY,100,10.0,11/01/2024
AFIB,100,10.0,11/01/2024
NAUT,100,10.0,11/01/2024
AUVI,100,10.0,11/01/2024
CMPI,100,10.0,11/01/2024
CVAC,100,10.0,11/01/2024
FLUX,100,10.0,11/01/2024
BEYE,100,10.0,11/01/2024
FRLN,100,10.0,11/01/2024
FSDC,100,10.0,11/01/2024
GMTX,100,10.0,11/01/2024
IRON,100,10.0,11/01/2024
GP,100,10.0,11/01/2024
GRCY,100,10.0,11/01/2024
HCDI,100,10.0,11/01/2024
HPK,100,10.0,11/01/2024
BUMO,100,10.0,11/01/2024
HRMY,100,10.0,11/01/2024
HSAQ,100,10.0,11/01/2024
OBIO,100,10.0,11/01/2024
IBBJ,100,10.0,11/01/2024
IBEX,100,10.0,11/01/2024
INBX,100,10.0,11/01/2024
KBNT,100,10.0,11/01/2024
BUCO,100,10.0,11/01/2024
MCAC,100,10.0,11/01/2024
PLBY,100,10.0,11/01/2024
MDNA,100,10.0,11/01/2024
MLAC,100,10.0,11/01/2024
NNOX,100,10.0,11/01/2024
OLB,100,10.0,11/01/2024
PSAC,100,10.0,11/01/2024
FFIE,100,10.0,11/01/2024
SNBP,100,10.0,11/01/2024
PBLA,100,10.0,11/01/2024
VMAC,100,10.0,11/01/2024
OM,100,10.0,11/01/2024
STEP,100,10.0,11/01/2024
FROG,100,10.0,11/01/2024
AMWL,100,10.0,11/01/2024
PTVE,100,10.0,11/01/2024
SUMO,100,10.0,11/01/2024
ESV,100,10.0,11/01/2024
RATNY,100,10.0,11/01/2024
SIGGY,100,10.0,11/01/2024
SGNNY,100,10.0,11/01/2024
SIGYY,100,10.0,11/01/2024
SIGY,100,10.0,11/01/2024
IHO,100,10.0,11/01/2024
BFELY,100,10.0,11/01/2024
HEIDF,100,10.0,11/01/2024
ARCAF,100,10.0,11/01/2024
LOGIY,100,10.0,11/01/2024
LOGI,100,10.0,11/01/2024
ICLRY,100,10.0,11/01/2024
ICLR,100,10.0,11/01/2024
SOHU,100,10.0,11/01/2024
NOM,100,10.0,11/01/2024
BFX,100,10.0,11/01/2024
PSDV,100,10.0,11/01/2024
GDRX,100,10.0,11/01/2024
LNSR,100,10.0,11/01/2024
PRLD,100,10.0,11/01/2024
PMVP,100,10.0,11/01/2024
CGH,100,10.0,11/01/2024
ACK,100,10.0,11/01/2024
TRUK,100,10.0,11/01/2024
BLDL,100,10.0,11/01/2024
SWX,100,10.0,11/01/2024
ESM,100,10.0,11/01/2024
BLDS,100,10.0,11/01/2024
DL,100,10.0,11/01/2024
VVI,100,10.0,11/01/2024
BNBGA,100,10.0,11/01/2024
WNMLA,100,10.0,11/01/2024
YALA,100,10.0,11/01/2024
BQ,100,10.0,11/01/2024
MSOS,100,10.0,11/01/2024
ASAN,100,10.0,11/01/2024
PCF,100,10.0,11/01/2024
BULL,100,10.0,11/01/2024
BLDG,100,10.0,11/01/2024
CCIV,100,10.0,11/01/2024
LCID,100,10.0,11/01/2024
DEN,100,10.0,11/01/2024
MSTB,100,10.0,11/01/2024
EXN,100,10.0,11/01/2024
TDSE,100,10.0,11/01/2024
LJ,100,10.0,11/01/2024
BMRK,100,10.0,11/01/2024
TDSD,100,10.0,11/01/2024
TDSC,100,10.0,11/01/2024
TDSB,100,10.0,11/01/2024
TDSA,100,10.0,11/01/2024
FLRG,100,10.0,11/01/2024
DSEP,100,10.0,11/01/2024
PFB,100,10.0,11/01/2024
ABW,100,10.0,11/01/2024
BUNY,100,10.0,11/01/2024
FSEP,100,10.0,11/01/2024
GOAC,100,10.0,11/01/2024
XYLG,100,10.0,11/01/2024
GCOR,100,10.0,11/01/2024
CCRV,100,10.0,11/01/2024
XJR,100,10.0,11/01/2024
KSP,100,10.0,11/01/2024
BUNT,100,10.0,11/01/2024
XJH,100,10.0,11/01/2024
XVV,100,10.0,11/01/2024
GOVZ,100,10.0,11/01/2024
KWT,100,10.0,11/01/2024
LSF,100,10.0,11/01/2024
LSPD,100,10.0,11/01/2024
BURD,100,10.0,11/01/2024
BDOX,100,10.0,11/01/2024
AAA,100,10.0,11/01/2024
SEPZ,100,10.0,11/01/2024
EQOP,100,10.0,11/01/2024
VNSE,100,10.0,11/01/2024
VNMC,100,10.0,11/01/2024
PTK,100,10.0,11/01/2024
PLTR,100,10.0,11/01/2024
PSTH,100,10.0,11/01/2024
BILS,100,10.0,11/01/2024
SPYC,100,10.0,11/01/2024
SPD,100,10.0,11/01/2024
SPUC,100,10.0,11/01/2024
VIAO,100,10.0,11/01/2024
VCEB,100,10.0,11/01/2024
ACND,100,10.0,11/01/2024
MKTW,100,10.0,11/01/2024
UCF,100,10.0,11/01/2024
BRGS,100,10.0,11/01/2024
BKYN,100,10.0,11/01/2024
BMLS,100,10.0,11/01/2024
DEH,100,10.0,11/01/2024
RBOT,100,10.0,11/01/2024
PRPB,100,10.0,11/01/2024
HPX,100,10.0,11/01/2024
YAC,100,10.0,11/01/2024
VNT,100,10.0,11/01/2024
AACQ,100,10.0,11/01/2024
ORGN,100,10.0,11/01/2024
ACEV,100,10.0,11/01/2024
TMPO,100,10.0,11/01/2024
AKU,100,10.0,11/01/2024
ATHA,100,10.0,11/01/2024
BCTG,100,10.0,11/01/2024
TNGX,100,10.0,11/01/2024
BIVI,100,10.0,11/01/2024
BSCU,100,10.0,11/01/2024
BSJS,100,10.0,11/01/2024
BSMU,100,10.0,11/01/2024
BSY,100,10.0,11/01/2024
CHB,100,10.0,11/01/2024
CMPS,100,10.0,11/01/2024
CRSR,100,10.0,11/01/2024
CRTD,100,10.0,11/01/2024
DFHT,100,10.0,11/01/2024
CMAX,100,10.0,11/01/2024
DYN,100,10.0,11/01/2024
ERES,100,10.0,11/01/2024
ABL,100,10.0,11/01/2024
ETAC,100,10.0,11/01/2024
DWG,100,10.0,11/01/2024
TRY,100,10.0,11/01/2024
WEN,100,10.0,11/01/2024
BRKE,100,10.0,11/01/2024
FIII,100,10.0,11/01/2024
GLSI,100,10.0,11/01/2024
GOVX,100,10.0,11/01/2024
CALC,100,10.0,11/01/2024
GRSV,100,10.0,11/01/2024
HOL,100,10.0,11/01/2024
MTCR,100,10.0,11/01/2024
EVLV,100,10.0,11/01/2024
ORPH,100,10.0,11/01/2024
PRFX,100,10.0,11/01/2024
QQQN,100,10.0,11/01/2024
QYLG,100,10.0,11/01/2024
SLN,100,10.0,11/01/2024
RBR,100,10.0,11/01/2024
BURM,100,10.0,11/01/2024
BURMY,100,10.0,11/01/2024
SYTA,100,10.0,11/01/2024
TSHA,100,10.0,11/01/2024
VTRU,100,10.0,11/01/2024
KRON,100,10.0,11/01/2024
ARRY,100,10.0,11/01/2024
SMC,100,10.0,11/01/2024
EBC,100,10.0,11/01/2024
MSP,100,10.0,11/01/2024
MCFE,100,10.0,11/01/2024
SQFT,100,10.0,11/01/2024
MAX,100,10.0,11/01/2024
ADS,100,10.0,11/01/2024
SUBS,100,10.0,11/01/2024
AZBO,100,10.0,11/01/2024
OCTW,100,10.0,11/01/2024
AZAO,100,10.0,11/01/2024
OCTT,100,10.0,11/01/2024
AVIG,100,10.0,11/01/2024
AVSF,100,10.0,11/01/2024
ASAQ,100,10.0,11/01/2024
BFTR,100,10.0,11/01/2024
TACE,100,10.0,11/01/2024
RTAI,100,10.0,11/01/2024
RDFI,100,10.0,11/01/2024
DMYD,100,10.0,11/01/2024
SPAK,100,10.0,11/01/2024
ACVF,100,10.0,11/01/2024
FPP,100,10.0,11/01/2024
BSIM,100,10.0,11/01/2024
MASX,100,10.0,11/01/2024
MTZ,100,10.0,11/01/2024
LIV,100,10.0,11/01/2024
REC,100,10.0,11/01/2024
AMER,100,10.0,11/01/2024
FEDX,100,10.0,11/01/2024
HLY,100,10.0,11/01/2024
HLYS,100,10.0,11/01/2024
FOCT,100,10.0,11/01/2024
DOCT,100,10.0,11/01/2024
BFT,100,10.0,11/01/2024
FAII,100,10.0,11/01/2024
ATIP,100,10.0,11/01/2024
FUBO,100,10.0,11/01/2024
GATO,100,10.0,11/01/2024
MEA,100,10.0,11/01/2024
BURS,100,10.0,11/01/2024
GLDG,100,10.0,11/01/2024
GHLD,100,10.0,11/01/2024
IH,100,10.0,11/01/2024
DSOC,100,10.0,11/01/2024
TSOC,100,10.0,11/01/2024
DBOC,100,10.0,11/01/2024
HYBB,100,10.0,11/01/2024
SVAL,100,10.0,11/01/2024
IWFH,100,10.0,11/01/2024
JAAA,100,10.0,11/01/2024
OCTZ,100,10.0,11/01/2024
BANQ,100,10.0,11/01/2024
LU,100,10.0,11/01/2024
MNSO,100,10.0,11/01/2024
ANEW,100,10.0,11/01/2024
DCS,100,10.0,11/01/2024
VO,100,10.0,11/01/2024
BRZT,100,10.0,11/01/2024
SQZ,100,10.0,11/01/2024
STPK,100,10.0,11/01/2024
STEM,100,10.0,11/01/2024
TWND,100,10.0,11/01/2024
BURU,100,10.0,11/01/2024
TGIF,100,10.0,11/01/2024
TIMB,100,10.0,11/01/2024
LSAT,100,10.0,11/01/2024
OUST,100,10.0,11/01/2024
CRHC,100,10.0,11/01/2024
DGNR,100,10.0,11/01/2024
CCCS,100,10.0,11/01/2024
HZAC,100,10.0,11/01/2024
WKU,100,10.0,11/01/2024
BURH,100,10.0,11/01/2024
EMEX,100,10.0,11/01/2024
IACA,100,10.0,11/01/2024
MKFG,100,10.0,11/01/2024
RBAC,100,10.0,11/01/2024
LESL,100,10.0,11/01/2024
ALGM,100,10.0,11/01/2024
AVIR,100,10.0,11/01/2024
HIR,100,10.0,11/01/2024
BCII,100,10.0,11/01/2024
ABCM,100,10.0,11/01/2024
ABST,100,10.0,11/01/2024
ALGS,100,10.0,11/01/2024
ASO,100,10.0,11/01/2024
AVO,100,10.0,11/01/2024
AZYO,100,10.0,11/01/2024
ELUT,100,10.0,11/01/2024
BDSX,100,10.0,11/01/2024
BLSA,100,10.0,11/01/2024
BOWX,100,10.0,11/01/2024
WE,100,10.0,11/01/2024
BTAQ,100,10.0,11/01/2024
CAPA,100,10.0,11/01/2024
QSI,100,10.0,11/01/2024
CCCC,100,10.0,11/01/2024
CDAK,100,10.0,11/01/2024
CFII,100,10.0,11/01/2024
VIEW,100,10.0,11/01/2024
CMLF,100,10.0,11/01/2024
SMFR,100,10.0,11/01/2024
WGS,100,10.0,11/01/2024
CTEC,100,10.0,11/01/2024
BXBX,100,10.0,11/01/2024
EMXF,100,10.0,11/01/2024
FHTX,100,10.0,11/01/2024
FTOC,100,10.0,11/01/2024
FVAM,100,10.0,11/01/2024
GLTO,100,10.0,11/01/2024
HLXA,100,10.0,11/01/2024
MLTX,100,10.0,11/01/2024
GBL,100,10.0,11/01/2024
SFLD,100,10.0,11/01/2024
LABH,100,10.0,11/01/2024
IMNM,100,10.0,11/01/2024
INAQ,100,10.0,11/01/2024
MILE,100,10.0,11/01/2024
ITAC,100,10.0,11/01/2024
JUPW,100,10.0,11/01/2024
SHOT,100,10.0,11/01/2024
KRBP,100,10.0,11/01/2024
KES,100,10.0,11/01/2024
BUSL,100,10.0,11/01/2024
KSMT,100,10.0,11/01/2024
LCAP,100,10.0,11/01/2024
MSPR,100,10.0,11/01/2024
LIFW,100,10.0,11/01/2024
LXEH,100,10.0,11/01/2024
OPT,100,10.0,11/01/2024
SGP,100,10.0,11/01/2024
BUTC,100,10.0,11/01/2024
PCSA,100,10.0,11/01/2024
PRAX,100,10.0,11/01/2024
QQQJ,100,10.0,11/01/2024
RADI,100,10.0,11/01/2024
BTLR,100,10.0,11/01/2024
BBR,100,10.0,11/01/2024
SPRB,100,10.0,11/01/2024
STTK,100,10.0,11/01/2024
TARS,100,10.0,11/01/2024
THRY,100,10.0,11/01/2024
TOMZ,100,10.0,11/01/2024
VPN,100,10.0,11/01/2024
YGMZ,100,10.0,11/01/2024
PDC,100,10.0,11/01/2024
BUKS,100,10.0,11/01/2024
BUTR,100,10.0,11/01/2024
CPP,100,10.0,11/01/2024
REDF,100,10.0,11/01/2024
BYCM,100,10.0,11/01/2024
SPRC,100,10.0,11/01/2024
STT,100,10.0,11/01/2024
CLTH,100,10.0,11/01/2024
CTL,100,10.0,11/01/2024
CBTB,100,10.0,11/01/2024
SNV,100,10.0,11/01/2024
VTRS,100,10.0,11/01/2024
OLMA,100,10.0,11/01/2024
MRVI,100,10.0,11/01/2024
GINN,100,10.0,11/01/2024
IPOE,100,10.0,11/01/2024
SOFI,100,10.0,11/01/2024
IPOF,100,10.0,11/01/2024
IPOD,100,10.0,11/01/2024
CIXX,100,10.0,11/01/2024
CLII,100,10.0,11/01/2024
EVGO,100,10.0,11/01/2024
DFAU,100,10.0,11/01/2024
DFAI,100,10.0,11/01/2024
MOON,100,10.0,11/01/2024
DEFN,100,10.0,11/01/2024
LUXE,100,10.0,11/01/2024
EQD,100,10.0,11/01/2024
SQD,100,10.0,11/01/2024
CCAE,100,10.0,11/01/2024
ENPC,100,10.0,11/01/2024
FGNA,100,10.0,11/01/2024
OPFI,100,10.0,11/01/2024
FMAC,100,10.0,11/01/2024
SULR,100,10.0,11/01/2024
IBHF,100,10.0,11/01/2024
BBSC,100,10.0,11/01/2024
UEF,100,10.0,11/01/2024
CCBF,100,10.0,11/01/2024
KFVG,100,10.0,11/01/2024
KVLE,100,10.0,11/01/2024
CBSE,100,10.0,11/01/2024
CBLS,100,10.0,11/01/2024
NVMZ,100,10.0,11/01/2024
NOVZ,100,10.0,11/01/2024
NSH,100,10.0,11/01/2024
SPIR,100,10.0,11/01/2024
MPH,100,10.0,11/01/2024
NBA,100,10.0,11/01/2024
MIMO,100,10.0,11/01/2024
PMVC,100,10.0,11/01/2024
SDHY,100,10.0,11/01/2024
RBND,100,10.0,11/01/2024
SBG,100,10.0,11/01/2024
OWLT,100,10.0,11/01/2024
LYFE,100,10.0,11/01/2024
EGIS,100,10.0,11/01/2024
SEAH,100,10.0,11/01/2024
VIV,100,10.0,11/01/2024
LBAY,100,10.0,11/01/2024
YSG,100,10.0,11/01/2024
APSG,100,10.0,11/01/2024
GBTG,100,10.0,11/01/2024
ASPL,100,10.0,11/01/2024
GPE,100,10.0,11/01/2024
CCXN,100,10.0,11/01/2024
ACXM,100,10.0,11/01/2024
RAMP,100,10.0,11/01/2024
BSN,100,10.0,11/01/2024
EMPW,100,10.0,11/01/2024
HLLY,100,10.0,11/01/2024
PIAI,100,10.0,11/01/2024
OACB,100,10.0,11/01/2024
PDAC,100,10.0,11/01/2024
HFC,100,10.0,11/01/2024
HI,100,10.0,11/01/2024
CCBL,100,10.0,11/01/2024
RTP,100,10.0,11/01/2024
JOBY,100,10.0,11/01/2024
LEAP,100,10.0,11/01/2024
SNPR,100,10.0,11/01/2024
VLTA,100,10.0,11/01/2024
TPGY,100,10.0,11/01/2024
NRDY,100,10.0,11/01/2024
VYGG,100,10.0,11/01/2024
PGS,100,10.0,11/01/2024
MDEV,100,10.0,11/01/2024
CDML,100,10.0,11/01/2024
VGAC,100,10.0,11/01/2024
ME,100,10.0,11/01/2024
PTPI,100,10.0,11/01/2024
PTRA,100,10.0,11/01/2024
AHAC,100,10.0,11/01/2024
HUMA,100,10.0,11/01/2024
DBDR,100,10.0,11/01/2024
CMPO,100,10.0,11/01/2024
DEMZ,100,10.0,11/01/2024
GLI,100,10.0,11/01/2024
CDXX,100,10.0,11/01/2024
DGNS,100,10.0,11/01/2024
DSAC,100,10.0,11/01/2024
EWEB,100,10.0,11/01/2024
FCAC,100,10.0,11/01/2024
SHCR,100,10.0,11/01/2024
FTIV,100,10.0,11/01/2024
PWP,100,10.0,11/01/2024
HFEN,100,10.0,11/01/2024
AEI,100,10.0,11/01/2024
IGAC,100,10.0,11/01/2024
INM,100,10.0,11/01/2024
INVO,100,10.0,11/01/2024
JOET,100,10.0,11/01/2024
JYAC,100,10.0,11/01/2024
LCY,100,10.0,11/01/2024
HLMN,100,10.0,11/01/2024
LIXT,100,10.0,11/01/2024
LSAQ,100,10.0,11/01/2024
SNCE,100,10.0,11/01/2024
MACU,100,10.0,11/01/2024
NGMS,100,10.0,11/01/2024
NMMC,100,10.0,11/01/2024
CCFF,100,10.0,11/01/2024
CFSC,100,10.0,11/01/2024
OAS,100,10.0,11/01/2024
CHRD,100,10.0,11/01/2024
OZON,100,10.0,11/01/2024
PAIC,100,10.0,11/01/2024
REVB,100,10.0,11/01/2024
PRTC,100,10.0,11/01/2024
QELL,100,10.0,11/01/2024
RCHG,100,10.0,11/01/2024
CGAC,100,10.0,11/01/2024
RZLT,100,10.0,11/01/2024
SHLD,100,10.0,11/01/2024
STWO,100,10.0,11/01/2024
GWH,100,10.0,11/01/2024
SVAC,100,10.0,11/01/2024
CYXT,100,10.0,11/01/2024
TLS,100,10.0,11/01/2024
TMTS,100,10.0,11/01/2024
RES,100,10.0,11/01/2024
CICC,100,10.0,11/01/2024
TWCT,100,10.0,11/01/2024
VACQ,100,10.0,11/01/2024
RKLB,100,10.0,11/01/2024
VIH,100,10.0,11/01/2024
BKKT,100,10.0,11/01/2024
VMAR,100,10.0,11/01/2024
SKIN,100,10.0,11/01/2024
VTRN,100,10.0,11/01/2024
KSF,100,10.0,11/01/2024
KNTE,100,10.0,11/01/2024
SEER,100,10.0,11/01/2024
DASH,100,10.0,11/01/2024
ABNB,100,10.0,11/01/2024
CMCGA,100,10.0,11/01/2024
AI,100,10.0,11/01/2024
HYFM,100,10.0,11/01/2024
CERT,100,10.0,11/01/2024
UPST,100,10.0,11/01/2024
QPX,100,10.0,11/01/2024
QPT,100,10.0,11/01/2024
RAYC,100,10.0,11/01/2024
KNGS,100,10.0,11/01/2024
DUDE,100,10.0,11/01/2024
AVMU,100,10.0,11/01/2024
CR,100,10.0,11/01/2024
CXT,100,10.0,11/01/2024
CMCI,100,10.0,11/01/2024
VOTX,100,10.0,11/01/2024
JGLD,100,10.0,11/01/2024
ACHR,100,10.0,11/01/2024
SPCX,100,10.0,11/01/2024
XPOA,100,10.0,11/01/2024
DFAE,100,10.0,11/01/2024
WWOW,100,10.0,11/01/2024
CSAT,100,10.0,11/01/2024
BNE,100,10.0,11/01/2024
DSTX,100,10.0,11/01/2024
NVQ,100,10.0,11/01/2024
QDEC,100,10.0,11/01/2024
YDEC,100,10.0,11/01/2024
DDEC,100,10.0,11/01/2024
BDK,100,10.0,11/01/2024
CMIN,100,10.0,11/01/2024
FDEC,100,10.0,11/01/2024
MRAD,100,10.0,11/01/2024
IVSG,100,10.0,11/01/2024
IVRA,100,10.0,11/01/2024
IVDG,100,10.0,11/01/2024
IVLC,100,10.0,11/01/2024
JCTR,100,10.0,11/01/2024
KBUY,100,10.0,11/01/2024
KMLM,100,10.0,11/01/2024
HEGD,100,10.0,11/01/2024
CBTG,100,10.0,11/01/2024
DECZ,100,10.0,11/01/2024
AVDG,100,10.0,11/01/2024
FEVR,100,10.0,11/01/2024
GLRY,100,10.0,11/01/2024
STIC,100,10.0,11/01/2024
BARK,100,10.0,11/01/2024
ELG,100,10.0,11/01/2024
CMLI,100,10.0,11/01/2024
CML,100,10.0,11/01/2024
ORLA,100,10.0,11/01/2024
PSMD,100,10.0,11/01/2024
PSFF,100,10.0,11/01/2024
PSFD,100,10.0,11/01/2024
PSCX,100,10.0,11/01/2024
LFG,100,10.0,11/01/2024
FD,100,10.0,11/01/2024
GBI,100,10.0,11/01/2024
HJA,100,10.0,11/01/2024
CPIC,100,10.0,11/01/2024
CPY,100,10.0,11/01/2024
VFIN,100,10.0,11/01/2024
VPOP,100,10.0,11/01/2024
VCLO,100,10.0,11/01/2024
SPNV,100,10.0,11/01/2024
OPAD,100,10.0,11/01/2024
SPRE,100,10.0,11/01/2024
GWD,100,10.0,11/01/2024
SDEI,100,10.0,11/01/2024
SDEF,100,10.0,11/01/2024
FXED,100,10.0,11/01/2024
GSPY,100,10.0,11/01/2024
JSTC,100,10.0,11/01/2024
DFNV,100,10.0,11/01/2024
DFHY,100,10.0,11/01/2024
MGMT,100,10.0,11/01/2024
MGR,100,10.0,11/01/2024
CNLF,100,10.0,11/01/2024
MBBB,100,10.0,11/01/2024
MIG,100,10.0,11/01/2024
GCC,100,10.0,11/01/2024
AJAX,100,10.0,11/01/2024
OWL,100,10.0,11/01/2024
