symbol,quantity,cost,date
SHBT,100,10.0,11/01/2024
AECO,100,10.0,11/01/2024
SLBT,100,10.0,11/01/2024
HMTM,100,10.0,11/01/2024
HVOL,100,10.0,11/01/2024
LVOL,100,10.0,11/01/2024
HBTA,100,10.0,11/01/2024
LBTA,100,10.0,11/01/2024
EMRG,100,10.0,11/01/2024
LWPE,100,10.0,11/01/2024
EQIN,100,10.0,11/01/2024
CNTR,100,10.0,11/01/2024
GRPC,100,10.0,11/01/2024
CONG,100,10.0,11/01/2024
AGRG,100,10.0,11/01/2024
LG,100,10.0,11/01/2024
SR,100,10.0,11/01/2024
SMF,100,10.0,11/01/2024
THR,100,10.0,11/01/2024
TTTM,100,10.0,11/01/2024
UAM,100,10.0,11/01/2024
VOC,100,10.0,11/01/2024
FSL,100,10.0,11/01/2024
KOS,100,10.0,11/01/2024
AMPE,100,10.0,11/01/2024
DATE,100,10.0,11/01/2024
ENT,100,10.0,11/01/2024
FFN,100,10.0,11/01/2024
PACQ,100,10.0,11/01/2024
RPXC,100,10.0,11/01/2024
SAVE,100,10.0,11/01/2024
SZYM,100,10.0,11/01/2024
TVIA,100,10.0,11/01/2024
WIFI,100,10.0,11/01/2024
YNDX,100,10.0,11/01/2024
LR,100,10.0,11/01/2024
AEQT,100,10.0,11/01/2024
LV,100,10.0,11/01/2024
AXCO,100,10.0,11/01/2024
AXX,100,10.0,11/01/2024
CARZ,100,10.0,11/01/2024
CNPF,100,10.0,11/01/2024
MITT,100,10.0,11/01/2024
LNP,100,10.0,11/01/2024
MATH,100,10.0,11/01/2024
FWDB,100,10.0,11/01/2024
MENV,100,10.0,11/01/2024
FWDI,100,10.0,11/01/2024
FWDD,100,10.0,11/01/2024
RATE,100,10.0,11/01/2024
ABCS,100,10.0,11/01/2024
LM,100,10.0,11/01/2024
LGT,100,10.0,11/01/2024
AFPZ,100,10.0,11/01/2024
EMO,100,10.0,11/01/2024
LODE,100,10.0,11/01/2024
DBEM,100,10.0,11/01/2024
DBEF,100,10.0,11/01/2024
DBBR,100,10.0,11/01/2024
DBCN,100,10.0,11/01/2024
DBGR,100,10.0,11/01/2024
AFSL,100,10.0,11/01/2024
DBJP,100,10.0,11/01/2024
MATL,100,10.0,11/01/2024
MATS,100,10.0,11/01/2024
TOTS,100,10.0,11/01/2024
SICK,100,10.0,11/01/2024
CURE,100,10.0,11/01/2024
LGEM,100,10.0,11/01/2024
GGEM,100,10.0,11/01/2024
VGEM,100,10.0,11/01/2024
HGEM,100,10.0,11/01/2024
IGEM,100,10.0,11/01/2024
QGEM,100,10.0,11/01/2024
AETN,100,10.0,11/01/2024
UGEM,100,10.0,11/01/2024
TGEM,100,10.0,11/01/2024
FIO,100,10.0,11/01/2024
BARN,100,10.0,11/01/2024
SDIV,100,10.0,11/01/2024
ROOF,100,10.0,11/01/2024
RSUN,100,10.0,11/01/2024
FLOT,100,10.0,11/01/2024
GSJK,100,10.0,11/01/2024
CCLP,100,10.0,11/01/2024
MPC,100,10.0,11/01/2024
P,100,10.0,11/01/2024
HYS,100,10.0,11/01/2024
PXLG,100,10.0,11/01/2024
SPGP,100,10.0,11/01/2024
PXLV,100,10.0,11/01/2024
SPVM,100,10.0,11/01/2024
PTGI,100,10.0,11/01/2024
HCHC,100,10.0,11/01/2024
VATE,100,10.0,11/01/2024
TAOM,100,10.0,11/01/2024
VHS,100,10.0,11/01/2024
AMCX,100,10.0,11/01/2024
ATNY,100,10.0,11/01/2024
AWAY,100,10.0,11/01/2024
CRMB,100,10.0,11/01/2024
FBNK,100,10.0,11/01/2024
FDUS,100,10.0,11/01/2024
KIOR,100,10.0,11/01/2024
LCE,100,10.0,11/01/2024
AMGI,100,10.0,11/01/2024
THER,100,10.0,11/01/2024
THTX,100,10.0,11/01/2024
WILN,100,10.0,11/01/2024
QTRH,100,10.0,11/01/2024
AMID,100,10.0,11/01/2024
AMTG,100,10.0,11/01/2024
CJES,100,10.0,11/01/2024
DPG,100,10.0,11/01/2024
LL,100,10.0,11/01/2024
ASYN,100,10.0,11/01/2024
EMER,100,10.0,11/01/2024
XMPT,100,10.0,11/01/2024
OILT,100,10.0,11/01/2024
NKY,100,10.0,11/01/2024
SARA,100,10.0,11/01/2024
SCHZ,100,10.0,11/01/2024
SXC,100,10.0,11/01/2024
SYRG,100,10.0,11/01/2024
SRCI,100,10.0,11/01/2024
TEA,100,10.0,11/01/2024
WAIR,100,10.0,11/01/2024
LN,100,10.0,11/01/2024
AEDC,100,10.0,11/01/2024
RRF,100,10.0,11/01/2024
BLRX,100,10.0,11/01/2024
CHEF,100,10.0,11/01/2024
DNKN,100,10.0,11/01/2024
FRAN,100,10.0,11/01/2024
HCOM,100,10.0,11/01/2024
AFIL,100,10.0,11/01/2024
HZNP,100,10.0,11/01/2024
SIBC,100,10.0,11/01/2024
SKUL,100,10.0,11/01/2024
SKYY,100,10.0,11/01/2024
TNGO,100,10.0,11/01/2024
AFIN,100,10.0,11/01/2024
Z,100,10.0,11/01/2024
ZG,100,10.0,11/01/2024
RDOC,100,10.0,11/01/2024
MEI,100,10.0,11/01/2024
MQ,100,10.0,11/01/2024
AFCO,100,10.0,11/01/2024
HILO,100,10.0,11/01/2024
INCO,100,10.0,11/01/2024
EEMS,100,10.0,11/01/2024
TZY,100,10.0,11/01/2024
TZW,100,10.0,11/01/2024
LSG,100,10.0,11/01/2024
MORT,100,10.0,11/01/2024
PPP,100,10.0,11/01/2024
EWSM,100,10.0,11/01/2024
EWMD,100,10.0,11/01/2024
PER,100,10.0,11/01/2024
AMBT,100,10.0,11/01/2024
CARB,100,10.0,11/01/2024
CGEI,100,10.0,11/01/2024
PME,100,10.0,11/01/2024
CSRE,100,10.0,11/01/2024
FES,100,10.0,11/01/2024
MNGL,100,10.0,11/01/2024
MTGE,100,10.0,11/01/2024
NMAR,100,10.0,11/01/2024
PLMT,100,10.0,11/01/2024
AFLT,100,10.0,11/01/2024
TUDO,100,10.0,11/01/2024
UBPS,100,10.0,11/01/2024
JTPY,100,10.0,11/01/2024
TSU,100,10.0,11/01/2024
RMB,100,10.0,11/01/2024
FIF,100,10.0,11/01/2024
TILT,100,10.0,11/01/2024
MZ,100,10.0,11/01/2024
AFOD,100,10.0,11/01/2024
GUNR,100,10.0,11/01/2024
TDTT,100,10.0,11/01/2024
TDTF,100,10.0,11/01/2024
FBHS,100,10.0,11/01/2024
FBIN,100,10.0,11/01/2024
FSM,100,10.0,11/01/2024
MOM,100,10.0,11/01/2024
MSG,100,10.0,11/01/2024
AFLA,100,10.0,11/01/2024
CHEP,100,10.0,11/01/2024
BTAH,100,10.0,11/01/2024
SIZ,100,10.0,11/01/2024
QLT,100,10.0,11/01/2024
NOMO,100,10.0,11/01/2024
BTAL,100,10.0,11/01/2024
AFDR,100,10.0,11/01/2024
FNV,100,10.0,11/01/2024
DSUM,100,10.0,11/01/2024
PFIG,100,10.0,11/01/2024
XHS,100,10.0,11/01/2024
XSW,100,10.0,11/01/2024
XAR,100,10.0,11/01/2024
CANE,100,10.0,11/01/2024
WEAT,100,10.0,11/01/2024
SOYB,100,10.0,11/01/2024
ARCP,100,10.0,11/01/2024
VER,100,10.0,11/01/2024
AFEX,100,10.0,11/01/2024
FMNB,100,10.0,11/01/2024
LCAPA,100,10.0,11/01/2024
LMCA,100,10.0,11/01/2024
STRZA,100,10.0,11/01/2024
LCAPB,100,10.0,11/01/2024
LMCB,100,10.0,11/01/2024
STRZB,100,10.0,11/01/2024
LSTZA,100,10.0,11/01/2024
LSTZB,100,10.0,11/01/2024
MSH,100,10.0,11/01/2024
MHT,100,10.0,11/01/2024
PBSK,100,10.0,11/01/2024
STB,100,10.0,11/01/2024
TTFS,100,10.0,11/01/2024
DBLV,100,10.0,11/01/2024
FXCH,100,10.0,11/01/2024
XLS,100,10.0,11/01/2024
GNE,100,10.0,11/01/2024
GEQ,100,10.0,11/01/2024
LEMB,100,10.0,11/01/2024
ACWV,100,10.0,11/01/2024
EEMV,100,10.0,11/01/2024
EFAV,100,10.0,11/01/2024
USMV,100,10.0,11/01/2024
CHLC,100,10.0,11/01/2024
SVXY,100,10.0,11/01/2024
UVXY,100,10.0,11/01/2024
KOLD,100,10.0,11/01/2024
BOIL,100,10.0,11/01/2024
SCHD,100,10.0,11/01/2024
TTP,100,10.0,11/01/2024
XYL,100,10.0,11/01/2024
ASBB,100,10.0,11/01/2024
BLMT,100,10.0,11/01/2024
BUR,100,10.0,11/01/2024
BRCN,100,10.0,11/01/2024
AFUR,100,10.0,11/01/2024
LMOS,100,10.0,11/01/2024
SCLP,100,10.0,11/01/2024
SCOG,100,10.0,11/01/2024
SCTR,100,10.0,11/01/2024
SGGG,100,10.0,11/01/2024
UBNT,100,10.0,11/01/2024
UI,100,10.0,11/01/2024
OHO,100,10.0,11/01/2024
MRO,100,10.0,11/01/2024
AGMC,100,10.0,11/01/2024
ZLTQ,100,10.0,11/01/2024
MAB,100,10.0,11/01/2024
AGREA,100,10.0,11/01/2024
M,100,10.0,11/01/2024
AMGR,100,10.0,11/01/2024
EGRP,100,10.0,11/01/2024
ASER,100,10.0,11/01/2024
BUI,100,10.0,11/01/2024
CHKR,100,10.0,11/01/2024
DDMG,100,10.0,11/01/2024
NDRO,100,10.0,11/01/2024
PVL,100,10.0,11/01/2024
IMPV,100,10.0,11/01/2024
IPFF,100,10.0,11/01/2024
LRE,100,10.0,11/01/2024
MN,100,10.0,11/01/2024
VAC,100,10.0,11/01/2024
AUD,100,10.0,11/01/2024
CAD,100,10.0,11/01/2024
BUND,100,10.0,11/01/2024
KBWR,100,10.0,11/01/2024
KBWI,100,10.0,11/01/2024
KBWC,100,10.0,11/01/2024
KBWB,100,10.0,11/01/2024
RNF,100,10.0,11/01/2024
XHMO,100,10.0,11/01/2024
XLVO,100,10.0,11/01/2024
XLBT,100,10.0,11/01/2024
TGD,100,10.0,11/01/2024
ALO,100,10.0,11/01/2024
AHMC,100,10.0,11/01/2024
MA,100,10.0,11/01/2024
MAY,100,10.0,11/01/2024
AHIC,100,10.0,11/01/2024
CPER,100,10.0,11/01/2024
APTV,100,10.0,11/01/2024
PACD,100,10.0,11/01/2024
ACHC,100,10.0,11/01/2024
ANGI,100,10.0,11/01/2024
CLVS,100,10.0,11/01/2024
GRPN,100,10.0,11/01/2024
IMI,100,10.0,11/01/2024
MFRM,100,10.0,11/01/2024
NLNK,100,10.0,11/01/2024
LUMO,100,10.0,11/01/2024
NTK,100,10.0,11/01/2024
RECV,100,10.0,11/01/2024
LLEX,100,10.0,11/01/2024
SOCL,100,10.0,11/01/2024
OSH,100,10.0,11/01/2024
BCEI,100,10.0,11/01/2024
CIVI,100,10.0,11/01/2024
KNOW,100,10.0,11/01/2024
INSD,100,10.0,11/01/2024
MYG,100,10.0,11/01/2024
AHOM,100,10.0,11/01/2024
WSSX,100,10.0,11/01/2024
DIVC,100,10.0,11/01/2024
ETAK,100,10.0,11/01/2024
TEUM,100,10.0,11/01/2024
GREK,100,10.0,11/01/2024
NRGM,100,10.0,11/01/2024
CMLP,100,10.0,11/01/2024
LPI,100,10.0,11/01/2024
VTLE,100,10.0,11/01/2024
RKH,100,10.0,11/01/2024
BBH,100,10.0,11/01/2024
AHSC,100,10.0,11/01/2024
OIH,100,10.0,11/01/2024
RTH,100,10.0,11/01/2024
SMH,100,10.0,11/01/2024
RRMS,100,10.0,11/01/2024
RSE,100,10.0,11/01/2024
MP,100,10.0,11/01/2024
MTYRF,100,10.0,11/01/2024
SST,100,10.0,11/01/2024
SPTS,100,10.0,11/01/2024
FLRN,100,10.0,11/01/2024
SN,100,10.0,11/01/2024
TAS,100,10.0,11/01/2024
WPX,100,10.0,11/01/2024
KORS,100,10.0,11/01/2024
CPRI,100,10.0,11/01/2024
GRH,100,10.0,11/01/2024
AINC,100,10.0,11/01/2024
GZT,100,10.0,11/01/2024
AIFC,100,10.0,11/01/2024
CNDO,100,10.0,11/01/2024
FBIO,100,10.0,11/01/2024
JIVE,100,10.0,11/01/2024
KIPO,100,10.0,11/01/2024
BDCV,100,10.0,11/01/2024
XRDC,100,10.0,11/01/2024
MCEP,100,10.0,11/01/2024
MEMP,100,10.0,11/01/2024
QQQM,100,10.0,11/01/2024
QQQV,100,10.0,11/01/2024
SGYP,100,10.0,11/01/2024
TRIP,100,10.0,11/01/2024
ZNGA,100,10.0,11/01/2024
SSAM,100,10.0,11/01/2024
BOXC,100,10.0,11/01/2024
VLAT,100,10.0,11/01/2024
VSPY,100,10.0,11/01/2024
VSPR,100,10.0,11/01/2024
DBL,100,10.0,11/01/2024
ETUA,100,10.0,11/01/2024
AMII,100,10.0,11/01/2024
EMXX,100,10.0,11/01/2024
EMX,100,10.0,11/01/2024
GWRE,100,10.0,11/01/2024
URTH,100,10.0,11/01/2024
EWSS,100,10.0,11/01/2024
EWHS,100,10.0,11/01/2024
JE,100,10.0,11/01/2024
AIIC,100,10.0,11/01/2024
EELV,100,10.0,11/01/2024
IDLV,100,10.0,11/01/2024
PVG,100,10.0,11/01/2024
FINF,100,10.0,11/01/2024
RINF,100,10.0,11/01/2024
GGOV,100,10.0,11/01/2024
RLGT,100,10.0,11/01/2024
GMFS,100,10.0,11/01/2024
BOTJ,100,10.0,11/01/2024
EEME,100,10.0,11/01/2024
EEML,100,10.0,11/01/2024
REGI,100,10.0,11/01/2024
VSTM,100,10.0,11/01/2024
WEBK,100,10.0,11/01/2024
ARP,100,10.0,11/01/2024
CPAC,100,10.0,11/01/2024
KT,100,10.0,11/01/2024
TAN,100,10.0,11/01/2024
SRF,100,10.0,11/01/2024
EPAM,100,10.0,11/01/2024
FGM,100,10.0,11/01/2024
FCAN,100,10.0,11/01/2024
FAUS,100,10.0,11/01/2024
FKU,100,10.0,11/01/2024
AILI,100,10.0,11/01/2024
AVCF,100,10.0,11/01/2024
AVFC,100,10.0,11/01/2024
AMV,100,10.0,11/01/2024
FSZ,100,10.0,11/01/2024
FHK,100,10.0,11/01/2024
FTW,100,10.0,11/01/2024
NFTY,100,10.0,11/01/2024
FEMS,100,10.0,11/01/2024
FDTS,100,10.0,11/01/2024
FX,100,10.0,11/01/2024
AMLF,100,10.0,11/01/2024
GSE,100,10.0,11/01/2024
PERM,100,10.0,11/01/2024
GWAY,100,10.0,11/01/2024
DVYA,100,10.0,11/01/2024
DVYE,100,10.0,11/01/2024
SLVP,100,10.0,11/01/2024
ALCR,100,10.0,11/01/2024
RVR,100,10.0,11/01/2024
RING,100,10.0,11/01/2024
FILL,100,10.0,11/01/2024
VEGI,100,10.0,11/01/2024
PICK,100,10.0,11/01/2024
AMPS,100,10.0,11/01/2024
ENGN,100,10.0,11/01/2024
MONY,100,10.0,11/01/2024
GOVT,100,10.0,11/01/2024
QLTA,100,10.0,11/01/2024
FRAK,100,10.0,11/01/2024
MTDR,100,10.0,11/01/2024
EEHB,100,10.0,11/01/2024
EEMO,100,10.0,11/01/2024
IDHB,100,10.0,11/01/2024
IDMO,100,10.0,11/01/2024
SINF,100,10.0,11/01/2024
UINF,100,10.0,11/01/2024
PRLB,100,10.0,11/01/2024
RNDY,100,10.0,11/01/2024
EMFT,100,10.0,11/01/2024
ACIM,100,10.0,11/01/2024
SPGM,100,10.0,11/01/2024
SLCA,100,10.0,11/01/2024
VGI,100,10.0,11/01/2024
AVG,100,10.0,11/01/2024
AAIT,100,10.0,11/01/2024
AXJS,100,10.0,11/01/2024
AMCO,100,10.0,11/01/2024
BCOV,100,10.0,11/01/2024
BV,100,10.0,11/01/2024
CCXI,100,10.0,11/01/2024
CEMP,100,10.0,11/01/2024
MLNT,100,10.0,11/01/2024
CERE,100,10.0,11/01/2024
CUI,100,10.0,11/01/2024
OEG,100,10.0,11/01/2024
OIG,100,10.0,11/01/2024
CZR,100,10.0,11/01/2024
EEMA,100,10.0,11/01/2024
EGRW,100,10.0,11/01/2024
EMDI,100,10.0,11/01/2024
EMEY,100,10.0,11/01/2024
EVAL,100,10.0,11/01/2024
GNMA,100,10.0,11/01/2024
MRW,100,10.0,11/01/2024
HKAC,100,10.0,11/01/2024
HLSS,100,10.0,11/01/2024
HMST,100,10.0,11/01/2024
SSH,100,10.0,11/01/2024
CHFS,100,10.0,11/01/2024
NUWE,100,10.0,11/01/2024
SYNC,100,10.0,11/01/2024
ALST,100,10.0,11/01/2024
AMZ,100,10.0,11/01/2024
ALSN,100,10.0,11/01/2024
BNNY,100,10.0,11/01/2024
BBDO,100,10.0,11/01/2024
BSCK,100,10.0,11/01/2024
BSCJ,100,10.0,11/01/2024
BSCI,100,10.0,11/01/2024
MUN,100,10.0,11/01/2024
PWA,100,10.0,11/01/2024
WEAR,100,10.0,11/01/2024
AMMG,100,10.0,11/01/2024
DMNG,100,10.0,11/01/2024
DWRE,100,10.0,11/01/2024
QQQE,100,10.0,11/01/2024
YMLP,100,10.0,11/01/2024
BWG,100,10.0,11/01/2024
IDXJ,100,10.0,11/01/2024
MM,100,10.0,11/01/2024
NSM,100,10.0,11/01/2024
TRXT,100,10.0,11/01/2024
BOND,100,10.0,11/01/2024
TTT,100,10.0,11/01/2024
RM,100,10.0,11/01/2024
LT,100,10.0,11/01/2024
NL,100,10.0,11/01/2024
AMSY,100,10.0,11/01/2024
RXN,100,10.0,11/01/2024
ZWS,100,10.0,11/01/2024
DIVS,100,10.0,11/01/2024
HDIV,100,10.0,11/01/2024
SJNK,100,10.0,11/01/2024
SIR,100,10.0,11/01/2024
TAGS,100,10.0,11/01/2024
BI,100,10.0,11/01/2024
NAB,100,10.0,11/01/2024
AMRE,100,10.0,11/01/2024
VNTV,100,10.0,11/01/2024
WP,100,10.0,11/01/2024
VIPS,100,10.0,11/01/2024
VCRA,100,10.0,11/01/2024
WHZ,100,10.0,11/01/2024
YELP,100,10.0,11/01/2024
GLOG,100,10.0,11/01/2024
ARCT,100,10.0,11/01/2024
CSTE,100,10.0,11/01/2024
EMCB,100,10.0,11/01/2024
ENPH,100,10.0,11/01/2024
GALT,100,10.0,11/01/2024
MACK,100,10.0,11/01/2024
NVDQ,100,10.0,11/01/2024
PAMT,100,10.0,11/01/2024
HEAR,100,10.0,11/01/2024
PRSS,100,10.0,11/01/2024
TRIO,100,10.0,11/01/2024
SAEX,100,10.0,11/01/2024
AQ,100,10.0,11/01/2024
ACRE,100,10.0,11/01/2024
BSJI,100,10.0,11/01/2024
BSJH,100,10.0,11/01/2024
BSJG,100,10.0,11/01/2024
EDG,100,10.0,11/01/2024
FET,100,10.0,11/01/2024
AMMA,100,10.0,11/01/2024
GIG,100,10.0,11/01/2024
MLPA,100,10.0,11/01/2024
BLOX,100,10.0,11/01/2024
MRC,100,10.0,11/01/2024
MOAT,100,10.0,11/01/2024
IHY,100,10.0,11/01/2024
AMMC,100,10.0,11/01/2024
ANGL,100,10.0,11/01/2024
NCQ,100,10.0,11/01/2024
TMQ,100,10.0,11/01/2024
JRI,100,10.0,11/01/2024
OAK,100,10.0,11/01/2024
PBA,100,10.0,11/01/2024
CUE,100,10.0,11/01/2024
AMMD,100,10.0,11/01/2024
PSX,100,10.0,11/01/2024
ISD,100,10.0,11/01/2024
RPAI,100,10.0,11/01/2024
RLY,100,10.0,11/01/2024
INKM,100,10.0,11/01/2024
AMSR,100,10.0,11/01/2024
GAL,100,10.0,11/01/2024
SDR,100,10.0,11/01/2024
SPLP,100,10.0,11/01/2024
TUMI,100,10.0,11/01/2024
USAG,100,10.0,11/01/2024
CLIR,100,10.0,11/01/2024
NTY,100,10.0,11/01/2024
DCIN,100,10.0,11/01/2024
EAC,100,10.0,11/01/2024
FRGI,100,10.0,11/01/2024
PBMD,100,10.0,11/01/2024
IMMP,100,10.0,11/01/2024
PFPT,100,10.0,11/01/2024
ROIQ,100,10.0,11/01/2024
EVRY,100,10.0,11/01/2024
SPLK,100,10.0,11/01/2024
TCPC,100,10.0,11/01/2024
GIVE,100,10.0,11/01/2024
ETUB,100,10.0,11/01/2024
EVER,100,10.0,11/01/2024
IMUC,100,10.0,11/01/2024
HYEM,100,10.0,11/01/2024
GYLD,100,10.0,11/01/2024
ROYT,100,10.0,11/01/2024
AMTS,100,10.0,11/01/2024
PDH,100,10.0,11/01/2024
ILB,100,10.0,11/01/2024
PDI,100,10.0,11/01/2024
COBO,100,10.0,11/01/2024
SMM,100,10.0,11/01/2024
TAHO,100,10.0,11/01/2024
AMMS,100,10.0,11/01/2024
TLYS,100,10.0,11/01/2024
WAGE,100,10.0,11/01/2024
WMC,100,10.0,11/01/2024
ADNC,100,10.0,11/01/2024
ANDA,100,10.0,11/01/2024
TGLS,100,10.0,11/01/2024
BGSC,100,10.0,11/01/2024
EVAC,100,10.0,11/01/2024
FB,100,10.0,11/01/2024
META,100,10.0,11/01/2024
IRG,100,10.0,11/01/2024
SCGQ,100,10.0,11/01/2024
RMGN,100,10.0,11/01/2024
SUPN,100,10.0,11/01/2024
TROV,100,10.0,11/01/2024
CRDF,100,10.0,11/01/2024
YOD,100,10.0,11/01/2024
WCST,100,10.0,11/01/2024
SSC,100,10.0,11/01/2024
IDEX,100,10.0,11/01/2024
CNCO,100,10.0,11/01/2024
SDOG,100,10.0,11/01/2024
BKW,100,10.0,11/01/2024
EQM,100,10.0,11/01/2024
SNDS,100,10.0,11/01/2024
YYY,100,10.0,11/01/2024
CN,100,10.0,11/01/2024
AMON,100,10.0,11/01/2024
EMLP,100,10.0,11/01/2024
GURU,100,10.0,11/01/2024
GSV,100,10.0,11/01/2024
HTA,100,10.0,11/01/2024
HECO,100,10.0,11/01/2024
MMD,100,10.0,11/01/2024
NKP,100,10.0,11/01/2024
AMUS,100,10.0,11/01/2024
EUFX,100,10.0,11/01/2024
EMCD,100,10.0,11/01/2024
XOVR,100,10.0,11/01/2024
CJNK,100,10.0,11/01/2024
NOW,100,10.0,11/01/2024
BNPC,100,10.0,11/01/2024
USMI,100,10.0,11/01/2024
NRB,100,10.0,11/01/2024
AMPC,100,10.0,11/01/2024
TROX,100,10.0,11/01/2024
CEMI,100,10.0,11/01/2024
EXA,100,10.0,11/01/2024
HOTR,100,10.0,11/01/2024
BURG,100,10.0,11/01/2024
SONN,100,10.0,11/01/2024
TSRO,100,10.0,11/01/2024
AMAC,100,10.0,11/01/2024
AMNT,100,10.0,11/01/2024
ANHC,100,10.0,11/01/2024
RRGR,100,10.0,11/01/2024
EPRO,100,10.0,11/01/2024
LDP,100,10.0,11/01/2024
EGL,100,10.0,11/01/2024
SPFF,100,10.0,11/01/2024
HUSE,100,10.0,11/01/2024
PFXF,100,10.0,11/01/2024
ANAT,100,10.0,11/01/2024
NGVC,100,10.0,11/01/2024
NTI,100,10.0,11/01/2024
JPI,100,10.0,11/01/2024
PANW,100,10.0,11/01/2024
DWAS,100,10.0,11/01/2024
CROC,100,10.0,11/01/2024
ANPC,100,10.0,11/01/2024
GDAY,100,10.0,11/01/2024
FINZ,100,10.0,11/01/2024
FINU,100,10.0,11/01/2024
NDP,100,10.0,11/01/2024
CHUY,100,10.0,11/01/2024
CPAH,100,10.0,11/01/2024
NFK,100,10.0,11/01/2024
ANUC,100,10.0,11/01/2024
DFRG,100,10.0,11/01/2024
DRTX,100,10.0,11/01/2024
EOPN,100,10.0,11/01/2024
FIVE,100,10.0,11/01/2024
FSBW,100,10.0,11/01/2024
GTWN,100,10.0,11/01/2024
AMNU,100,10.0,11/01/2024
HBMD,100,10.0,11/01/2024
HPTX,100,10.0,11/01/2024
HTBI,100,10.0,11/01/2024
KYAK,100,10.0,11/01/2024
PGRX,100,10.0,11/01/2024
TAX,100,10.0,11/01/2024
FRG,100,10.0,11/01/2024
QEH,100,10.0,11/01/2024
BTT,100,10.0,11/01/2024
EMDD,100,10.0,11/01/2024
EMSO,100,10.0,11/01/2024
BBRC,100,10.0,11/01/2024
VIXH,100,10.0,11/01/2024
DWPP,100,10.0,11/01/2024
GMED,100,10.0,11/01/2024
HCLP,100,10.0,11/01/2024
HCR,100,10.0,11/01/2024
SVLC,100,10.0,11/01/2024
MANU,100,10.0,11/01/2024
BLMN,100,10.0,11/01/2024
APIC,100,10.0,11/01/2024
ELOQ,100,10.0,11/01/2024
HPAC,100,10.0,11/01/2024
LVNTA,100,10.0,11/01/2024
LVNTB,100,10.0,11/01/2024
MDIV,100,10.0,11/01/2024
MNGA,100,10.0,11/01/2024
CEI,100,10.0,11/01/2024
NPH,100,10.0,11/01/2024
APMK,100,10.0,11/01/2024
PFMT,100,10.0,11/01/2024
PSMI,100,10.0,11/01/2024
SFBC,100,10.0,11/01/2024
TDIV,100,10.0,11/01/2024
TTS,100,10.0,11/01/2024
TTSH,100,10.0,11/01/2024
USMD,100,10.0,11/01/2024
CSU,100,10.0,11/01/2024
NTS,100,10.0,11/01/2024
VEGA,100,10.0,11/01/2024
BXE,100,10.0,11/01/2024
BGB,100,10.0,11/01/2024
SZC,100,10.0,11/01/2024
NXG,100,10.0,11/01/2024
TLTE,100,10.0,11/01/2024
NP,100,10.0,11/01/2024
TLTD,100,10.0,11/01/2024
BSMX,100,10.0,11/01/2024
HY,100,10.0,11/01/2024
FM,100,10.0,11/01/2024
NBHC,100,10.0,11/01/2024
SRC,100,10.0,11/01/2024
APMCA,100,10.0,11/01/2024
SMLP,100,10.0,11/01/2024
SUSP,100,10.0,11/01/2024
SUN,100,10.0,11/01/2024
TRLA,100,10.0,11/01/2024
PNR,100,10.0,11/01/2024
CBF,100,10.0,11/01/2024
CHXF,100,10.0,11/01/2024
CXSE,100,10.0,11/01/2024
CMGE,100,10.0,11/01/2024
INXB,100,10.0,11/01/2024
GLRI,100,10.0,11/01/2024
KRFT,100,10.0,11/01/2024
LFVN,100,10.0,11/01/2024
QLYS,100,10.0,11/01/2024
AMPH,100,10.0,11/01/2024
BERY,100,10.0,11/01/2024
EMCR,100,10.0,11/01/2024
RAVI,100,10.0,11/01/2024
QMN,100,10.0,11/01/2024
IXUS,100,10.0,11/01/2024
IEFA,100,10.0,11/01/2024
OLM,100,10.0,11/01/2024
OLN,100,10.0,11/01/2024
ISTB,100,10.0,11/01/2024
IEMG,100,10.0,11/01/2024
JMI,100,10.0,11/01/2024
LGP,100,10.0,11/01/2024
CAPL,100,10.0,11/01/2024
LOCK,100,10.0,11/01/2024
LXFR,100,10.0,11/01/2024
MPLX,100,10.0,11/01/2024
CTF,100,10.0,11/01/2024
SPHD,100,10.0,11/01/2024
PBYI,100,10.0,11/01/2024
RLGY,100,10.0,11/01/2024
HOUS,100,10.0,11/01/2024
VLU,100,10.0,11/01/2024
MMTM,100,10.0,11/01/2024
SSTK,100,10.0,11/01/2024
EDI,100,10.0,11/01/2024
WWAV,100,10.0,11/01/2024
WDAY,100,10.0,11/01/2024
AMPY,100,10.0,11/01/2024
ANFI,100,10.0,11/01/2024
RYCE,100,10.0,11/01/2024
FLTX,100,10.0,11/01/2024
SDLP,100,10.0,11/01/2024
CNSI,100,10.0,11/01/2024
MESG,100,10.0,11/01/2024
OT,100,10.0,11/01/2024
AQAS,100,10.0,11/01/2024
WEXC,100,10.0,11/01/2024
COA,100,10.0,11/01/2024
CUNB,100,10.0,11/01/2024
FANG,100,10.0,11/01/2024
HBK,100,10.0,11/01/2024
ICPT,100,10.0,11/01/2024
KYTH,100,10.0,11/01/2024
LNCO,100,10.0,11/01/2024
LPTN,100,10.0,11/01/2024
APEN,100,10.0,11/01/2024
MCBK,100,10.0,11/01/2024
RGLS,100,10.0,11/01/2024
OTU,100,10.0,11/01/2024
RLJE,100,10.0,11/01/2024
SHOS,100,10.0,11/01/2024
VTIP,100,10.0,11/01/2024
XPLR,100,10.0,11/01/2024
OI,100,10.0,11/01/2024
ARNY,100,10.0,11/01/2024
ALDW,100,10.0,11/01/2024
ARDC,100,10.0,11/01/2024
LND,100,10.0,11/01/2024
DKL,100,10.0,11/01/2024
