symbol,quantity,cost,date
DPGE,100,10.0,11/01/2024
RIMG,100,10.0,11/01/2024
QUMU,100,10.0,11/01/2024
TBAY,100,10.0,11/01/2024
MIY,100,10.0,11/01/2024
MJI,100,10.0,11/01/2024
MPA,100,10.0,11/01/2024
ZOLT,100,10.0,11/01/2024
BWY,100,10.0,11/01/2024
LATX,100,10.0,11/01/2024
RRA,100,10.0,11/01/2024
NEOP,100,10.0,11/01/2024
NAVB,100,10.0,11/01/2024
VBIP,100,10.0,11/01/2024
STLY,100,10.0,11/01/2024
CLUK,100,10.0,11/01/2024
FOOQ,100,10.0,11/01/2024
MVIS,100,10.0,11/01/2024
LMET,100,10.0,11/01/2024
BLTI,100,10.0,11/01/2024
BIOL,100,10.0,11/01/2024
MWBI,100,10.0,11/01/2024
SATC,100,10.0,11/01/2024
BDT,100,10.0,11/01/2024
KAI,100,10.0,11/01/2024
NPMH,100,10.0,11/01/2024
AWCI,100,10.0,11/01/2024
UNIF,100,10.0,11/01/2024
UFX,100,10.0,11/01/2024
DMIN,100,10.0,11/01/2024
LGND,100,10.0,11/01/2024
SPCHB,100,10.0,11/01/2024
PSFT,100,10.0,11/01/2024
PMG,100,10.0,11/01/2024
UFLT,100,10.0,11/01/2024
TRM,100,10.0,11/01/2024
GFRE,100,10.0,11/01/2024
GURE,100,10.0,11/01/2024
ELR,100,10.0,11/01/2024
UNFR,100,10.0,11/01/2024
UFR,100,10.0,11/01/2024
SRCC,100,10.0,11/01/2024
AMFF,100,10.0,11/01/2024
LINM,100,10.0,11/01/2024
VALH,100,10.0,11/01/2024
VALHE,100,10.0,11/01/2024
TTRR,100,10.0,11/01/2024
GEGP,100,10.0,11/01/2024
HSRS,100,10.0,11/01/2024
HSE,100,10.0,11/01/2024
ALQT,100,10.0,11/01/2024
SRVC,100,10.0,11/01/2024
BDLS,100,10.0,11/01/2024
NWTH,100,10.0,11/01/2024
IREG,100,10.0,11/01/2024
SFNT,100,10.0,11/01/2024
NAZ,100,10.0,11/01/2024
UNIN,100,10.0,11/01/2024
NPC,100,10.0,11/01/2024
AACE,100,10.0,11/01/2024
PTII,100,10.0,11/01/2024
UMED,100,10.0,11/01/2024
ACXT,100,10.0,11/01/2024
GPK,100,10.0,11/01/2024
AMBK,100,10.0,11/01/2024
AMES,100,10.0,11/01/2024
AOTI,100,10.0,11/01/2024
AQQA,100,10.0,11/01/2024
ARYTF,100,10.0,11/01/2024
UMMC,100,10.0,11/01/2024
UNMT,100,10.0,11/01/2024
CBMI,100,10.0,11/01/2024
CHBC,100,10.0,11/01/2024
CJGPF,100,10.0,11/01/2024
CCCFF,100,10.0,11/01/2024
CKOR,100,10.0,11/01/2024
CKH,100,10.0,11/01/2024
DDDDF,100,10.0,11/01/2024
VRSO,100,10.0,11/01/2024
EXHC,100,10.0,11/01/2024
MNTG,100,10.0,11/01/2024
EXTR,100,10.0,11/01/2024
FNSC,100,10.0,11/01/2024
GBCT,100,10.0,11/01/2024
GPACF,100,10.0,11/01/2024
PPRSF,100,10.0,11/01/2024
HGGR,100,10.0,11/01/2024
HMSY,100,10.0,11/01/2024
HTCC,100,10.0,11/01/2024
IBNJ,100,10.0,11/01/2024
UOIL,100,10.0,11/01/2024
ISGI,100,10.0,11/01/2024
TWTI,100,10.0,11/01/2024
ITEC,100,10.0,11/01/2024
KEND,100,10.0,11/01/2024
LFBI,100,10.0,11/01/2024
UBAN,100,10.0,11/01/2024
LNOPF,100,10.0,11/01/2024
LNOP,100,10.0,11/01/2024
EZCH,100,10.0,11/01/2024
MCBX,100,10.0,11/01/2024
BBOX,100,10.0,11/01/2024
DEGE,100,10.0,11/01/2024
MRVC,100,10.0,11/01/2024
MWHS,100,10.0,11/01/2024
UBPTE,100,10.0,11/01/2024
OLCMF,100,10.0,11/01/2024
OPPCF,100,10.0,11/01/2024
PQ,100,10.0,11/01/2024
ORPC,100,10.0,11/01/2024
PESI,100,10.0,11/01/2024
UBTA,100,10.0,11/01/2024
PFIL,100,10.0,11/01/2024
PMTI,100,10.0,11/01/2024
PREZ,100,10.0,11/01/2024
PVSB,100,10.0,11/01/2024
PVFC,100,10.0,11/01/2024
RSCR,100,10.0,11/01/2024
SALD,100,10.0,11/01/2024
SHFL,100,10.0,11/01/2024
SISGF,100,10.0,11/01/2024
SISG,100,10.0,11/01/2024
ATTU,100,10.0,11/01/2024
SLTK,100,10.0,11/01/2024
SNPL,100,10.0,11/01/2024
UNONY,100,10.0,11/01/2024
SYR,100,10.0,11/01/2024
TUTR,100,10.0,11/01/2024
TWHH,100,10.0,11/01/2024
TWH,100,10.0,11/01/2024
ADH,100,10.0,11/01/2024
AHCI,100,10.0,11/01/2024
UHTS,100,10.0,11/01/2024
UVE,100,10.0,11/01/2024
UESC,100,10.0,11/01/2024
ULBI,100,10.0,11/01/2024
TDEO,100,10.0,11/01/2024
TEKS,100,10.0,11/01/2024
DYTK,100,10.0,11/01/2024
UWST,100,10.0,11/01/2024
VPURA,100,10.0,11/01/2024
VPUR,100,10.0,11/01/2024
CRVP,100,10.0,11/01/2024
VSCI,100,10.0,11/01/2024
BJCTF,100,10.0,11/01/2024
BJCT,100,10.0,11/01/2024
DEPCA,100,10.0,11/01/2024
DANKY,100,10.0,11/01/2024
MMTCY,100,10.0,11/01/2024
AEAGF,100,10.0,11/01/2024
AMAEF,100,10.0,11/01/2024
AMCIF,100,10.0,11/01/2024
AMORF,100,10.0,11/01/2024
FEERF,100,10.0,11/01/2024
ANECF,100,10.0,11/01/2024
FRMBF,100,10.0,11/01/2024
ANGBF,100,10.0,11/01/2024
APAG,100,10.0,11/01/2024
APAGF,100,10.0,11/01/2024
APCOF,100,10.0,11/01/2024
APET,100,10.0,11/01/2024
AQRLF,100,10.0,11/01/2024
ARZNF,100,10.0,11/01/2024
ASCNF,100,10.0,11/01/2024
AVMRF,100,10.0,11/01/2024
BANRF,100,10.0,11/01/2024
BASRF,100,10.0,11/01/2024
UGAS,100,10.0,11/01/2024
BLUSF,100,10.0,11/01/2024
BPWRF,100,10.0,11/01/2024
BLP,100,10.0,11/01/2024
BRALF,100,10.0,11/01/2024
BRASF,100,10.0,11/01/2024
BMICF,100,10.0,11/01/2024
BREXF,100,10.0,11/01/2024
BPIRF,100,10.0,11/01/2024
UBLR,100,10.0,11/01/2024
BRIL,100,10.0,11/01/2024
BRILF,100,10.0,11/01/2024
BWOGF,100,10.0,11/01/2024
CAMRF,100,10.0,11/01/2024
CBRCF,100,10.0,11/01/2024
UNBK,100,10.0,11/01/2024
CCBM,100,10.0,11/01/2024
CCIMF,100,10.0,11/01/2024
CIZCF,100,10.0,11/01/2024
MGLCF,100,10.0,11/01/2024
CIORF,100,10.0,11/01/2024
CIRCF,100,10.0,11/01/2024
CLBMF,100,10.0,11/01/2024
UPCM,100,10.0,11/01/2024
CNCPF,100,10.0,11/01/2024
CORRF,100,10.0,11/01/2024
CSTIF,100,10.0,11/01/2024
ICOMF,100,10.0,11/01/2024
CTLSF,100,10.0,11/01/2024
CUMOF,100,10.0,11/01/2024
CUSIF,100,10.0,11/01/2024
CWED,100,10.0,11/01/2024
CXCXF,100,10.0,11/01/2024
DAMIF,100,10.0,11/01/2024
DAONF,100,10.0,11/01/2024
DEERF,100,10.0,11/01/2024
DENIF,100,10.0,11/01/2024
DENAF,100,10.0,11/01/2024
EGEXF,100,10.0,11/01/2024
FALCF,100,10.0,11/01/2024
GLDBF,100,10.0,11/01/2024
GLICF,100,10.0,11/01/2024
GNENF,100,10.0,11/01/2024
GOTLF,100,10.0,11/01/2024
GOWGF,100,10.0,11/01/2024
GRVXF,100,10.0,11/01/2024
GWNRF,100,10.0,11/01/2024
HALEF,100,10.0,11/01/2024
HCORF,100,10.0,11/01/2024
USMA,100,10.0,11/01/2024
HIMVF,100,10.0,11/01/2024
OTIVF,100,10.0,11/01/2024
GLPVF,100,10.0,11/01/2024
HIWDF,100,10.0,11/01/2024
HMSLF,100,10.0,11/01/2024
HSDMF,100,10.0,11/01/2024
ICEYF,100,10.0,11/01/2024
ILDCF,100,10.0,11/01/2024
IMGNF,100,10.0,11/01/2024
BYNIF,100,10.0,11/01/2024
IPLLF,100,10.0,11/01/2024
ISTRF,100,10.0,11/01/2024
FSLRF,100,10.0,11/01/2024
JAVIF,100,10.0,11/01/2024
NPHIF,100,10.0,11/01/2024
RPECF,100,10.0,11/01/2024
KDDYF,100,10.0,11/01/2024
KHRMF,100,10.0,11/01/2024
KNOBF,100,10.0,11/01/2024
CKOBF,100,10.0,11/01/2024
LAVAF,100,10.0,11/01/2024
LCNAF,100,10.0,11/01/2024
LIONF,100,10.0,11/01/2024
LNCRF,100,10.0,11/01/2024
ULNNF,100,10.0,11/01/2024
CNTVF,100,10.0,11/01/2024
UTBC,100,10.0,11/01/2024
LOAVF,100,10.0,11/01/2024
LSEIF,100,10.0,11/01/2024
CEFIF,100,10.0,11/01/2024
ICIIF,100,10.0,11/01/2024
MAYMF,100,10.0,11/01/2024
MCLNF,100,10.0,11/01/2024
MEGLF,100,10.0,11/01/2024
MOGOF,100,10.0,11/01/2024
NAPPF,100,10.0,11/01/2024
INJRF,100,10.0,11/01/2024
NITR,100,10.0,11/01/2024
NRDF,100,10.0,11/01/2024
NRDMF,100,10.0,11/01/2024
NRDRF,100,10.0,11/01/2024
NTHMF,100,10.0,11/01/2024
NUENF,100,10.0,11/01/2024
ERGMF,100,10.0,11/01/2024
TLEXF,100,10.0,11/01/2024
UWSB,100,10.0,11/01/2024
NWELF,100,10.0,11/01/2024
NWSLF,100,10.0,11/01/2024
NWES,100,10.0,11/01/2024
OBERF,100,10.0,11/01/2024
OILLF,100,10.0,11/01/2024
OILLZ,100,10.0,11/01/2024
OMNRF,100,10.0,11/01/2024
OVRSF,100,10.0,11/01/2024
UNSV,100,10.0,11/01/2024
PAPEF,100,10.0,11/01/2024
BTHMF,100,10.0,11/01/2024
PARAF,100,10.0,11/01/2024
PCYMF,100,10.0,11/01/2024
EATAF,100,10.0,11/01/2024
PEZAF,100,10.0,11/01/2024
POLXZ,100,10.0,11/01/2024
POLXF,100,10.0,11/01/2024
POLDF,100,10.0,11/01/2024
PRPEF,100,10.0,11/01/2024
QMGHF,100,10.0,11/01/2024
RDFDF,100,10.0,11/01/2024
RERIF,100,10.0,11/01/2024
ROMAA,100,10.0,11/01/2024
ROREF,100,10.0,11/01/2024
RYRKF,100,10.0,11/01/2024
SCIXF,100,10.0,11/01/2024
SCOTF,100,10.0,11/01/2024
SECGF,100,10.0,11/01/2024
SGULF,100,10.0,11/01/2024
SLVRF,100,10.0,11/01/2024
GOLDF,100,10.0,11/01/2024
GLDDF,100,10.0,11/01/2024
GOMF,100,10.0,11/01/2024
SRGMF,100,10.0,11/01/2024
STMAF,100,10.0,11/01/2024
SYDMF,100,10.0,11/01/2024
TAREF,100,10.0,11/01/2024
TARAF,100,10.0,11/01/2024
TGNXF,100,10.0,11/01/2024
TMEXF,100,10.0,11/01/2024
TRIBF,100,10.0,11/01/2024
TEQEF,100,10.0,11/01/2024
UTAX,100,10.0,11/01/2024
TRVMF,100,10.0,11/01/2024
TURBF,100,10.0,11/01/2024
TWTHF,100,10.0,11/01/2024
UFRM,100,10.0,11/01/2024
UHRNF,100,10.0,11/01/2024
UAEI,100,10.0,11/01/2024
UNWRF,100,10.0,11/01/2024
DLOVF,100,10.0,11/01/2024
DLOV,100,10.0,11/01/2024
VELCF,100,10.0,11/01/2024
VELC,100,10.0,11/01/2024
VIPLF,100,10.0,11/01/2024
VISRF,100,10.0,11/01/2024
VNTRF,100,10.0,11/01/2024
TTLRF,100,10.0,11/01/2024
WARRF,100,10.0,11/01/2024
UART,100,10.0,11/01/2024
UACI,100,10.0,11/01/2024
PLUSF,100,10.0,11/01/2024
KRGCF,100,10.0,11/01/2024
KGC,100,10.0,11/01/2024
WDSRF,100,10.0,11/01/2024
IWWDF,100,10.0,11/01/2024
WSFPF,100,10.0,11/01/2024
WTMRF,100,10.0,11/01/2024
XCALF,100,10.0,11/01/2024
ZENEF,100,10.0,11/01/2024
ZONEF,100,10.0,11/01/2024
BIOLF,100,10.0,11/01/2024
ENCRF,100,10.0,11/01/2024
TRSEF,100,10.0,11/01/2024
RCINZ,100,10.0,11/01/2024
CALSF,100,10.0,11/01/2024
UBFN,100,10.0,11/01/2024
UBAZ,100,10.0,11/01/2024
ICREF,100,10.0,11/01/2024
CEYVF,100,10.0,11/01/2024
TIRR,100,10.0,11/01/2024
NOBLF,100,10.0,11/01/2024
BCATF,100,10.0,11/01/2024
INCRF,100,10.0,11/01/2024
OMNX,100,10.0,11/01/2024
UBAK,100,10.0,11/01/2024
MZRKF,100,10.0,11/01/2024
MCMKF,100,10.0,11/01/2024
SOGLF,100,10.0,11/01/2024
STKLF,100,10.0,11/01/2024
RAYOF,100,10.0,11/01/2024
NFPEF,100,10.0,11/01/2024
MAMNF,100,10.0,11/01/2024
COZYF,100,10.0,11/01/2024
RIALF,100,10.0,11/01/2024
IOAVF,100,10.0,11/01/2024
GANDF,100,10.0,11/01/2024
TRTTF,100,10.0,11/01/2024
TROYF,100,10.0,11/01/2024
CPFTF,100,10.0,11/01/2024
IRWKF,100,10.0,11/01/2024
CAPCF,100,10.0,11/01/2024
UBSF,100,10.0,11/01/2024
ELRNF,100,10.0,11/01/2024
ELRN,100,10.0,11/01/2024
KMADF,100,10.0,11/01/2024
VELXF,100,10.0,11/01/2024
APLOF,100,10.0,11/01/2024
NGASF,100,10.0,11/01/2024
SEXLF,100,10.0,11/01/2024
ACEVF,100,10.0,11/01/2024
LEADF,100,10.0,11/01/2024
UNLDF,100,10.0,11/01/2024
BOTN,100,10.0,11/01/2024
LORDF,100,10.0,11/01/2024
CECRF,100,10.0,11/01/2024
IRWJF,100,10.0,11/01/2024
PCRIF,100,10.0,11/01/2024
TAROF,100,10.0,11/01/2024
TARO,100,10.0,11/01/2024
ECILF,100,10.0,11/01/2024
ECIL,100,10.0,11/01/2024
FCFN,100,10.0,11/01/2024
UNSB,100,10.0,11/01/2024
GIAKF,100,10.0,11/01/2024
EAVKF,100,10.0,11/01/2024
FAHNF,100,10.0,11/01/2024
FVH,100,10.0,11/01/2024
OPY,100,10.0,11/01/2024
WABEF,100,10.0,11/01/2024
CNVCF,100,10.0,11/01/2024
HRSNF,100,10.0,11/01/2024
HRIBF,100,10.0,11/01/2024
HRIAF,100,10.0,11/01/2024
IHIRF,100,10.0,11/01/2024
GLXIF,100,10.0,11/01/2024
AVCMF,100,10.0,11/01/2024
ESHLF,100,10.0,11/01/2024
UBKR,100,10.0,11/01/2024
CMOCF,100,10.0,11/01/2024
TPAMF,100,10.0,11/01/2024
TRIOF,100,10.0,11/01/2024
BWRLF,100,10.0,11/01/2024
MHGMF,100,10.0,11/01/2024
BELGF,100,10.0,11/01/2024
BELG,100,10.0,11/01/2024
ATEKF,100,10.0,11/01/2024
QSRTF,100,10.0,11/01/2024
UBKS,100,10.0,11/01/2024
WFRAF,100,10.0,11/01/2024
LASX,100,10.0,11/01/2024
AXSI,100,10.0,11/01/2024
ICCCF,100,10.0,11/01/2024
BIOXF,100,10.0,11/01/2024
BBAHF,100,10.0,11/01/2024
BPILF,100,10.0,11/01/2024
TTRIF,100,10.0,11/01/2024
GCCVF,100,10.0,11/01/2024
CROSF,100,10.0,11/01/2024
PILCF,100,10.0,11/01/2024
MUSMF,100,10.0,11/01/2024
LAORF,100,10.0,11/01/2024
UCTDA,100,10.0,11/01/2024
SHFXF,100,10.0,11/01/2024
INRLF,100,10.0,11/01/2024
PTPLF,100,10.0,11/01/2024
ITERF,100,10.0,11/01/2024
BEOVF,100,10.0,11/01/2024
HOSTF,100,10.0,11/01/2024
HORLF,100,10.0,11/01/2024
IGRLF,100,10.0,11/01/2024
FLAEF,100,10.0,11/01/2024
GOEDF,100,10.0,11/01/2024
GLGVF,100,10.0,11/01/2024
FMGTF,100,10.0,11/01/2024
YBRIF,100,10.0,11/01/2024
EXAIF,100,10.0,11/01/2024
AIRIF,100,10.0,11/01/2024
SULBF,100,10.0,11/01/2024
SULPF,100,10.0,11/01/2024
CXPVF,100,10.0,11/01/2024
BKGDF,100,10.0,11/01/2024
CIGCF,100,10.0,11/01/2024
SAXIF,100,10.0,11/01/2024
DELBF,100,10.0,11/01/2024
STVTF,100,10.0,11/01/2024
LDNSF,100,10.0,11/01/2024
BTYCF,100,10.0,11/01/2024
SLPTF,100,10.0,11/01/2024
CNBC,100,10.0,11/01/2024
UCBI,100,10.0,11/01/2024
FIIA,100,10.0,11/01/2024
KFRLF,100,10.0,11/01/2024
UFURF,100,10.0,11/01/2024
NENV,100,10.0,11/01/2024
DLCFF,100,10.0,11/01/2024
DENBF,100,10.0,11/01/2024
CTGIF,100,10.0,11/01/2024
PTEVF,100,10.0,11/01/2024
OPTKF,100,10.0,11/01/2024
ORBKF,100,10.0,11/01/2024
ORBK,100,10.0,11/01/2024
SATNF,100,10.0,11/01/2024
UCIT,100,10.0,11/01/2024
MEDG,100,10.0,11/01/2024
DMGIF,100,10.0,11/01/2024
PPAR,100,10.0,11/01/2024
GKRVF,100,10.0,11/01/2024
PACEF,100,10.0,11/01/2024
EMSIF,100,10.0,11/01/2024
IISLF,100,10.0,11/01/2024
IISL,100,10.0,11/01/2024
USPMF,100,10.0,11/01/2024
MUXVF,100,10.0,11/01/2024
NINVF,100,10.0,11/01/2024
NBSIF,100,10.0,11/01/2024
SVMHF,100,10.0,11/01/2024
CFNVF,100,10.0,11/01/2024
UCPC,100,10.0,11/01/2024
JCRLF,100,10.0,11/01/2024
DDTTF,100,10.0,11/01/2024
CUBEF,100,10.0,11/01/2024
CANLZ,100,10.0,11/01/2024
CCOTS,100,10.0,11/01/2024
UNET,100,10.0,11/01/2024
REOGF,100,10.0,11/01/2024
SNDCF,100,10.0,11/01/2024
PERLF,100,10.0,11/01/2024
PERL,100,10.0,11/01/2024
UCSL,100,10.0,11/01/2024
IGLSF,100,10.0,11/01/2024
ZTCLF,100,10.0,11/01/2024
ZSILF,100,10.0,11/01/2024
SHKIF,100,10.0,11/01/2024
RADIF,100,10.0,11/01/2024
SPILF,100,10.0,11/01/2024
TTME,100,10.0,11/01/2024
LVNVF,100,10.0,11/01/2024
RSTAF,100,10.0,11/01/2024
DNLAF,100,10.0,11/01/2024
ROPTF,100,10.0,11/01/2024
RROOF,100,10.0,11/01/2024
CNVLZ,100,10.0,11/01/2024
NETIF,100,10.0,11/01/2024
CCPI,100,10.0,11/01/2024
HEAC,100,10.0,11/01/2024
OFLDF,100,10.0,11/01/2024
OFLD,100,10.0,11/01/2024
AFMBZ,100,10.0,11/01/2024
MGGRF,100,10.0,11/01/2024
TVOPZ,100,10.0,11/01/2024
CHANF,100,10.0,11/01/2024
CWKTF,100,10.0,11/01/2024
GNDWF,100,10.0,11/01/2024
UCTC,100,10.0,11/01/2024
SONNF,100,10.0,11/01/2024
LMECF,100,10.0,11/01/2024
CSLFV,100,10.0,11/01/2024
CSLMF,100,10.0,11/01/2024
CSMF,100,10.0,11/01/2024
IBSTF,100,10.0,11/01/2024
LSMIF,100,10.0,11/01/2024
AJAXF,100,10.0,11/01/2024
CIOTS,100,10.0,11/01/2024
CLSIF,100,10.0,11/01/2024
CSESF,100,10.0,11/01/2024
MCIRF,100,10.0,11/01/2024
MCIKF,100,10.0,11/01/2024
NAHAK,100,10.0,11/01/2024
MTNIF,100,10.0,11/01/2024
IMTFV,100,10.0,11/01/2024
IMTIF,100,10.0,11/01/2024
MNTCF,100,10.0,11/01/2024
MTNAF,100,10.0,11/01/2024
COLPZ,100,10.0,11/01/2024
LSBCF,100,10.0,11/01/2024
ACHLF,100,10.0,11/01/2024
UFIR,100,10.0,11/01/2024
GMTIF,100,10.0,11/01/2024
GBYLF,100,10.0,11/01/2024
ATAXZ,100,10.0,11/01/2024
APROZ,100,10.0,11/01/2024
TLARF,100,10.0,11/01/2024
GBLNF,100,10.0,11/01/2024
FGBPZ,100,10.0,11/01/2024
UESS,100,10.0,11/01/2024
ELOPF,100,10.0,11/01/2024
GALAF,100,10.0,11/01/2024
TATTF,100,10.0,11/01/2024
TATT,100,10.0,11/01/2024
GQRVF,100,10.0,11/01/2024
CEUMF,100,10.0,11/01/2024
XARTF,100,10.0,11/01/2024
GXMNF,100,10.0,11/01/2024
MGNTF,100,10.0,11/01/2024
COGNF,100,10.0,11/01/2024
CLCRZ,100,10.0,11/01/2024
UFBC,100,10.0,11/01/2024
GLVSF,100,10.0,11/01/2024
GLAFV,100,10.0,11/01/2024
GLVAF,100,10.0,11/01/2024
PICBF,100,10.0,11/01/2024
JOLTF,100,10.0,11/01/2024
TIBCF,100,10.0,11/01/2024
CLCFV,100,10.0,11/01/2024
CLCDF,100,10.0,11/01/2024
CCBC,100,10.0,11/01/2024
QZMGF,100,10.0,11/01/2024
BULKF,100,10.0,11/01/2024
IBSUF,100,10.0,11/01/2024
NAMVF,100,10.0,11/01/2024
ACUAF,100,10.0,11/01/2024
ACCUF,100,10.0,11/01/2024
ISTEF,100,10.0,11/01/2024
ISEF,100,10.0,11/01/2024
EECIF,100,10.0,11/01/2024
CMAFC,100,10.0,11/01/2024
CGLDF,100,10.0,11/01/2024
EATBF,100,10.0,11/01/2024
LSTIF,100,10.0,11/01/2024
GLVBF,100,10.0,11/01/2024
BMRLF,100,10.0,11/01/2024
BMEEF,100,10.0,11/01/2024
RPAPF,100,10.0,11/01/2024
LREXF,100,10.0,11/01/2024
TDRLF,100,10.0,11/01/2024
TDSSF,100,10.0,11/01/2024
DDD,100,10.0,11/01/2024
NWMIF,100,10.0,11/01/2024
TGPAF,100,10.0,11/01/2024
CJBCF,100,10.0,11/01/2024
AFPFZ,100,10.0,11/01/2024
UFVA,100,10.0,11/01/2024
ALUBF,100,10.0,11/01/2024
STLTF,100,10.0,11/01/2024
LEVSF,100,10.0,11/01/2024
PNTGF,100,10.0,11/01/2024
UFGI,100,10.0,11/01/2024
CLTLF,100,10.0,11/01/2024
ISIIF,100,10.0,11/01/2024
WCWEF,100,10.0,11/01/2024
TGDGF,100,10.0,11/01/2024
CNPGF,100,10.0,11/01/2024
QLTIF,100,10.0,11/01/2024
QLTI,100,10.0,11/01/2024
NVLN,100,10.0,11/01/2024
IDANF,100,10.0,11/01/2024
FORSF,100,10.0,11/01/2024
FORS,100,10.0,11/01/2024
HCPAF,100,10.0,11/01/2024
CTMIF,100,10.0,11/01/2024
STCCF,100,10.0,11/01/2024
INTAF,100,10.0,11/01/2024
CNIC,100,10.0,11/01/2024
DPSI,100,10.0,11/01/2024
CCLPZ,100,10.0,11/01/2024
GDXMF,100,10.0,11/01/2024
UFCS,100,10.0,11/01/2024
QSNDF,100,10.0,11/01/2024
QSND,100,10.0,11/01/2024
GRERF,100,10.0,11/01/2024
SHZDF,100,10.0,11/01/2024
HCTLF,100,10.0,11/01/2024
HCTL,100,10.0,11/01/2024
KILSF,100,10.0,11/01/2024
ABERF,100,10.0,11/01/2024
ABER,100,10.0,11/01/2024
HWD,100,10.0,11/01/2024
ARMYF,100,10.0,11/01/2024
TIPNF,100,10.0,11/01/2024
IPMCF,100,10.0,11/01/2024
ABSVF,100,10.0,11/01/2024
IABSF,100,10.0,11/01/2024
BNSOF,100,10.0,11/01/2024
BNSO,100,10.0,11/01/2024
UNFF,100,10.0,11/01/2024
NIXXF,100,10.0,11/01/2024
GRVSF,100,10.0,11/01/2024
NNCXF,100,10.0,11/01/2024
DEPLF,100,10.0,11/01/2024
DRAXF,100,10.0,11/01/2024
DRAX,100,10.0,11/01/2024
IBSIF,100,10.0,11/01/2024
IBSDF,100,10.0,11/01/2024
NQLLF,100,10.0,11/01/2024
APPB,100,10.0,11/01/2024
PANPZ,100,10.0,11/01/2024
ZFAXF,100,10.0,11/01/2024
CALGF,100,10.0,11/01/2024
ACTYF,100,10.0,11/01/2024
DYOLF,100,10.0,11/01/2024
PLANF,100,10.0,11/01/2024
CIRQF,100,10.0,11/01/2024
TKZA,100,10.0,11/01/2024
IITCF,100,10.0,11/01/2024
MODAF,100,10.0,11/01/2024
NORPF,100,10.0,11/01/2024
BATTF,100,10.0,11/01/2024
IFSRF,100,10.0,11/01/2024
LWNGF,100,10.0,11/01/2024
LWNG,100,10.0,11/01/2024
BCIAF,100,10.0,11/01/2024
BNKRF,100,10.0,11/01/2024
PSEAF,100,10.0,11/01/2024
DREAF,100,10.0,11/01/2024
ADDDF,100,10.0,11/01/2024
ANAFF,100,10.0,11/01/2024
SKEYF,100,10.0,11/01/2024
STPHF,100,10.0,11/01/2024
PSGVF,100,10.0,11/01/2024
GBGLF,100,10.0,11/01/2024
GBN,100,10.0,11/01/2024
BVRTF,100,10.0,11/01/2024
BVRT,100,10.0,11/01/2024
ARAM,100,10.0,11/01/2024
IPSCF,100,10.0,11/01/2024
GENIZ,100,10.0,11/01/2024
UNIR,100,10.0,11/01/2024
DSGIF,100,10.0,11/01/2024
ISGTF,100,10.0,11/01/2024
CDSW,100,10.0,11/01/2024
DFCO,100,10.0,11/01/2024
TLDCF,100,10.0,11/01/2024
OFIXF,100,10.0,11/01/2024
OFIX,100,10.0,11/01/2024
BZHKF,100,10.0,11/01/2024
BHIKF,100,10.0,11/01/2024
BHIK,100,10.0,11/01/2024
BHIC,100,10.0,11/01/2024
CLHL,100,10.0,11/01/2024
BBHL,100,10.0,11/01/2024
SPNSF,100,10.0,11/01/2024
AGLF,100,10.0,11/01/2024
COTTF,100,10.0,11/01/2024
COTT,100,10.0,11/01/2024
PEZVF,100,10.0,11/01/2024
MEDRF,100,10.0,11/01/2024
UHIF,100,10.0,11/01/2024
UHLI,100,10.0,11/01/2024
EDUSF,100,10.0,11/01/2024
DIAGF,100,10.0,11/01/2024
BEERF,100,10.0,11/01/2024
IRPPF,100,10.0,11/01/2024
SFTIF,100,10.0,11/01/2024
UKYI,100,10.0,11/01/2024
ECNCF,100,10.0,11/01/2024
CREAF,100,10.0,11/01/2024
BIIEF,100,10.0,11/01/2024
OSFIF,100,10.0,11/01/2024
EZCOF,100,10.0,11/01/2024
COSFF,100,10.0,11/01/2024
CORL,100,10.0,11/01/2024
ULIB,100,10.0,11/01/2024
HYALF,100,10.0,11/01/2024
SPH,100,10.0,11/01/2024
WTX,100,10.0,11/01/2024
NOH,100,10.0,11/01/2024
BNN,100,10.0,11/01/2024
MYY,100,10.0,11/01/2024
NNF,100,10.0,11/01/2024
NPE,100,10.0,11/01/2024
UGIL,100,10.0,11/01/2024
NMP,100,10.0,11/01/2024
UMCO,100,10.0,11/01/2024
TTR,100,10.0,11/01/2024
NFL,100,10.0,11/01/2024
NNJ,100,10.0,11/01/2024
AIMM,100,10.0,11/01/2024
BSRF,100,10.0,11/01/2024
NCON,100,10.0,11/01/2024
CEGE,100,10.0,11/01/2024
CHMP,100,10.0,11/01/2024
COCN,100,10.0,11/01/2024
COSI,100,10.0,11/01/2024
IFOX,100,10.0,11/01/2024
CRKR,100,10.0,11/01/2024
DFNR,100,10.0,11/01/2024
DLRT,100,10.0,11/01/2024
EROX,100,10.0,11/01/2024
ERXC,100,10.0,11/01/2024
FIRE,100,10.0,11/01/2024
FIRM,100,10.0,11/01/2024
ISTF,100,10.0,11/01/2024
KNFL,100,10.0,11/01/2024
UMSB,100,10.0,11/01/2024
UMBF,100,10.0,11/01/2024
KNKB,100,10.0,11/01/2024
KNK,100,10.0,11/01/2024
MAMO,100,10.0,11/01/2024
MNBB,100,10.0,11/01/2024
MORG,100,10.0,11/01/2024
MUFD,100,10.0,11/01/2024
OCTS,100,10.0,11/01/2024
OLGC,100,10.0,11/01/2024
UNBJ,100,10.0,11/01/2024
PHSV,100,10.0,11/01/2024
SHMN,100,10.0,11/01/2024
SKTV,100,10.0,11/01/2024
